,title
11781,[問卦] 在嗎！請問你是紅十字會的工作人員嗎？
11782,[問卦] 發票忘記換錢有多幹
11783,Re: [問卦] 大家有什麼省著用衛生紙的方法?
11784,Re: [問卦] 台灣有什麼產業是扶不起的垃圾
11785,[問卦] 中國小姐有過譽的嗎
11786,[問卦] 是不是該開放人道避難跟部分動員了?
11787,[問卦] 哇靠 碧瑤市的大學正妹也太多了吧！
11788,[新聞] 終結10年停滯「國7環評通過了」　2025動
11789,[問卦] 現實世界有*滅國的魔女*存在嗎？
11790,Re: [問卦] 大家有什麼省著用衛生紙的方法?
11791,[問卦] 輔仁大學跟國立中字輩哪個比較強
11792,[新聞] 邊境開放後防疫旅館將全部退場 王必勝：
11793,[問卦] 體重120臥推50kg5下算是太壯了嗎
11794,[問卦] 股價愈跌是否物價愈漲呢？
11795,[問卦] 高雄的天空發生什麼事
11796,[問卦] 股票賠45k笑不出來了
11797,[問卦] ^Q^ Look別發呆 看我造型Say哇塞
11798,[問卦] 有很紅的新生代港星嗎?
11799,[新聞] 日本西九州新幹線突收「炸彈威脅」...還
11800,[新聞] 韓聯社：情報機構估北韓可能10/16至11/7
11801,[新聞] 五星市長這樣來的？他爆桃竹2大「出包工
11802,Re: [新聞] 週刊連環爆高虹安用公費赴美 沈慧虹：說
11803,Re: [問卦] 國軍沒打過仗 憑啥將軍那麼多
11804,[新聞] 鏡電視音檔爭議！裴偉再駁陳建平稱「閒
11805,[問卦] 這樣算不算避險成功
11806,Re: [新聞] 戴維斯確定就是本土　PLG董事會協商正式
11807,[問卦] 在一起叫夢 分開了叫痛….
11808,[問卦] 房價如果剩下1/5會發生什麼事情？
11809,Re: [問卦] 惡質媒體為什麼沒人去抗議？
11810,[新聞] 彰化吉祥物慘變「脂肪肝」！原版暖心設計
11811,[問卦] 建平幹嘛去戳裴偉
11812,[問卦] 亞太釘子戶們大家最近過得如何呢
11813,[問卦] 行道樹算不算被凌虐？
11814,[問卦] 為什麼那麼多人嫌棄鼎邊趖！！
11815,[問卦] 他媽演唱會又要延期幹幹幹
11816,Re: [問卦] 股票賠17萬了我快笑不出來了
11817,Re: [新聞] 柯建銘批評高虹安 柯文哲：打人好歹要看看後面兩個老闆
11818,[問卦] 在球場聊天不看球的人是財富自由嗎
11819,[問卦] 晚上班準時離開ok嗎
11820,[問卦] 哪種人最喜歡裝作一切都無所謂？
11821,[問卦] 去日本要全程講台語嗎?
11822,[問卦] Julia只能推一部 是哪部？
11823,Re: [問卦] 股票賠17萬了我快笑不出來了
11824,[問卦] 俄羅斯動員 克里米亞地區精兵
11825,[問卦] 八卦貓貓圖鑑要怎麼拍0‘+’0
11826,[新聞] 「愛蔻投其昌」蔡其昌被迫合體周玉蔻　
11827,[問卦] 將軍被余鐵雄法官判有罪 能改演叛將風雲嗎
11828,[問卦] 中油為什麼不會破產？
11829,[問卦] 防疫旅館賺得有多飽？
11830,Re: [問卦] 三國劉家圍毆曹操有勝算嗎？
11831,[問卦] 世界末日你可以選三個人活下來，你會選
11832,[問卦] 國境開放後墾丁福華會滿血回歸嗎
11833,[問卦] 嗶啵頭上那根是幹嘛用的？
11834,[問卦] OmegaXSwatch超霸的八卦
11835,[問卦] 我朋友一直哭 怎麼辦
11836,Re: [問卦] 哪種人最喜歡裝作一切都無所謂？
11837,Re: [問卦] 股票賠17萬了我快笑不出來了
11838,[問卦] 高雄為何沒有免治馬桶問題
11839,Re: [新聞] 周玉蔻痛哭 黃珊珊：傷害別人時有想過別
11840,[新聞] 房產抗通膨 建商：選後買氣回溫
11841,Re: [新聞] 俄勒岡吸毒除罪2年後 用藥過量死亡增2成
11842,[問卦] 力量之戒跟龍族前傳的非裔演員表現如何？
11843,[問卦] 愛你越久我越？？？
11844,[問卦] 侏羅紀公園的翼手龍怎不會飛出園區？
11845,[問卦] 台積電該裁員拉股價救救小股東了吧??
11846,[問卦] 家教說費用由家長決定
11847,[問卦] 玩股票為什麼會賠錢？
11848,Re: [問卦] 全國電子是瘋了嗎？？？
11849,[問卦] 好吃 衛生營養又沒負擔？
11850,[新聞] 台北市「調漲停車費」修正條文過關　最高
11851,[問卦] 各位年薪幾百起跳的大大住怎樣的豪宅??
11852,[問卦] telegram群組移除不了？
11853,[問卦] 股票狂跌社畜們上班都在想什麼？
11854,Re: [爆卦] 黃國昌今日第二場直播回應蔡適應
11855,[問卦] 汪大東的代表作是什麼？
11856,[問卦] 我感情上！！！
11857,[問卦] 防毒軟體還要續約嗎
11858,[問卦] 隔壁的女同事說死禿頭騙人騙神，腫麼了?
11859,[新聞] 吳夢夢赴日拍AV開2條件！導演打臉曝「殘
11860,[問卦] 紹安是不是輸得很冤枉？
11861,[新聞] 侯友宜競辦出示警大聲明來源 警大校長：
11862,[問卦] 吃純素體力跟精神會變更好是真的還假的?
11863,"[問卦] 俄羅斯1.4億人,拿普丁一個人沒轍?"
11864,[問卦] 台北市前三大牛肉麵是哪間?
11865,Re: [問卦] 防毒軟體還要續約嗎
11866,[新聞] 陳時中汐止掃街未邀林佳龍 林競辦：未來
11867,[問卦] 睡覺被胃食道逆流熱醒要怎麼解？
11868,[問卦] 黑熊衛隊大戰俄羅斯動員兵，誰贏？
11869,Re: [新聞] 9歲喬治王子在學校耍大牌！嗆同學「我爸
11870,Re: [新聞] 戴維斯確定就是本土　PLG董事會協商正式
11871,Re: [問卦] 不適任法官都不用淘汰的嗎
11872,[新聞] 教練確診 林昀儒被迫退出世界桌球團體錦
11873,Re: [問卦] 德國被綠黨害到快亡國了吧？
11874,[問卦] 王柏融這四年是不是火腿瘟神??
11875,Re: [新聞] 中一中學生會長補選結果 南一中學生會不
11876,[問卦] 羅氏快篩準確度如何？
11877,[問卦] 斗內直播主有什麼好處
11878,[問卦] 「可不可以放進去一下就好」的英文？
11879,[問卦] 司馬炎平庸卻做到曹操做不到的一統天下？
11880,[新聞] 台中102歲爺爺分享長壽秘訣 竟是「少開冷氣」
11881,Re: [問卦] 吃純素體力跟精神會變更好是真的還假的?
11882,[問卦] 有鄉民中過發票200萬的嗎？0.0
11883,[新聞] 警大指聲明為承辦人疏失將懲處 侯友宜親
11884,[問卦] 為什麼有國家開路不會強拆房子
11885,[新聞] 史上最大咖！巴西足球傳奇小羅納度12月
11886,[新聞] 台南兩起槍擊都是他幹的！索討保護費遭
11887,[問卦] 我公司的監察委員會為何沒變成東廠？
11888,Re: [問卦] 德國被綠黨害到快亡國了吧？
11889,[問卦] 縣長上任第一件事要做什麼？
11890,[問卦] 一週工作幾天剛剛好？
11891,"[新聞] 傳講府院有介入""鏡電視""請執照 共NCC施壓"
11892,[問卦] 香港484要倒了？
11893,Re: [問卦] 為什麼有國家開路不會強拆房子
11894,Re: [問卦] 全台最玻璃心的縣市是哪裡？
11895,[問卦] 中興大學附近有啥好吃的？
11896,[問卦] 四個月結訓要回去補嗎？
11897,[新聞] 陳建平證實鏡電視錄音檔為真 立委籲蔡英
11898,Re: [問卦] 股票賠17萬了我快笑不出來了
11899,[問卦] 有人留意到今天傍晚的天空嗎
11900,Re: [新聞] 柯建銘批評高虹安 柯文哲：打人好歹要看看後面兩個老闆
11901,[新聞] 幕後/周玉蔻凍結中間選民!陳時中陷棄保
11902,[問卦] 一天大便兩次是怎麼了
11903,[問卦] 欸不是  不吃人不能吃其他東西嗎
11904,[新聞] 呱吉直言淺綠投不下去「現在的」陳時中 
11905,[問卦] 元大美債基金-2x%很心疼怎麼辦
11906,Re: [問卦] 台灣最過譽甚至難吃的食物？
11907,Re: [新聞] 警大指聲明為承辦人疏失將懲處 侯友宜親
11908,[問卦] 玩股票=賭博？
11909,[問卦] 三媽的豆皮是怎麼那麼好吃的？
11910,[問卦] 四個不同意 股市更有力？
11911,[問卦] 台北人歧視前科犯該怎麼辦呢？
11912,[新聞] 劉德華來台「只邀S媽吃火鍋」整晚幫涮肉
11913,[問卦] 有沒有懈寄生沒翻拍的八卦？
11914,[問卦] 有沒有個性這種東西真的很難改的八卦？
11915,Re: [問卦] 股票賠17萬了我快笑不出來了
11916,[問卦] 為什麼很多人不賣股買美元 放任股票跌價
11917,[問卦] 這季的日劇、美劇有木有能看啊？= =
11918,[問卦] 斗內是中國用語嗎?
11919,Re: [問卦] 玩股票=賭博？
11920,Re: [問卦] 玩股票=賭博？
11921,[問卦] 證照班的課這樣子可以退錢嗎？
11922,[新聞] 桃園也要加入混戰？鄭寶清：投鄭運鵬就是
11923,Re: [新聞] 颶風將侵襲佛州 民眾「恐慌性搶購」超市被一掃而空
11924,[問卦] 有沒有桃園停電的八卦
11925,[新聞] 「萬箭齊發」救台股！ 證交所緊急聲明：
11926,Re: [問卦] 玩股票=賭博？
11927,[問卦] 有柳智宇的八卦嗎
11928,Re: [問卦] 玩股票=賭博？
11929,[問卦] 大盤破底，我要大空特空
11930,[問卦] 欸欸欸機票也太早了吧怎麼貴成這樣子?
11931,[新聞] 化療味覺改變 30多歲罹癌女吃肉像嚼橡皮
11932,[問卦] 支持xxx就是支持4x貓，加分嗎？
11933,[新聞] 取代55台TVBS頻道？ 鏡電視總座:不敢肖想
11934,Re: [問卦] 股票賠17萬了我快笑不出來了
11935,[問卦] 為什麼美金回31吖！
11936,Re: [問卦] 有沒有懈寄生沒翻拍的八卦？
11937,[問卦] 股票虧13%該如何調適心情?
11938,[新聞] 【一線採訪】深圳荔枝花園小區被封 爆發
11939,[新聞] 有異音 筑肥線8班次暫停
11940,[問卦] 小梅醫生開診所他爸為何不爽??
11941,[問卦] 俄軍什入伍新兵怎麼都是老灰啊？
11942,[新聞] 左左右右謝師 變聲自嘲「老了」
11943,[新聞] 蝦皮裁員潮燒到台灣！資遣條件瘋傳網羨慕
11944,[問卦] 有沒有台日斷交50年的八卦？
11945,[問卦] Josh是不是有點變油了??
11946,[新聞] 高處連丟3支滅火器砸中千萬消防器材車 女
11947,[新聞] 7旬翁見獨跑少年起色心 2度拉他進草叢性
11948,[問卦] 挑戰一個月不開冷氣  能成功嗎?
11949,[問卦] 涼粉要點一碗還是兩碗？
11950,Re: [問卦] 有沒有個性這種東西真的很難改的八卦？
11951,[問卦] 有郭家後代的八卦嗎??
11952,[新聞] 男大生睡覺打呼聲太大吵到人　被室友抬到
11953,[新聞] 台大牙醫系正妹高中都沒在念書　她淡定回「國三就把理
11954,[問卦] 雞排加辣到底該不該多收錢？
11955,Re: [新聞] 外海發現北溪2號漏氣 丹麥劃設海上禁航
11956,[新聞] 豬腳店老闆偷吃人妻 尪逮2人「半裸甜蜜
11957,[新聞] 最新！他自費做桃市長民調　稱這人32.3％
11958,Re: [問卦] 租憲兵一組多少錢？
11959,[問卦] 蔻蔻姊稱的污髒影片
11960,Re: [新聞] 警大指聲明為承辦人疏失將懲處 侯友宜親
11961,[問卦] 怎樣做才叫抗中保台？
11962,[問卦] 抗戰後期為何要拉夫當兵？？
11963,[問卦] 台灣算不算學歷掛帥的島國
11964,[問卦] Just wild beat communication!!!
11965,[問卦] 那個縣市治安最好？
11966,[問卦] Q戴維斯是真的愛台的外國人嗎？
11967,Re: [問卦] 有沒有個性這種東西真的很難改的八卦？
11968,Re: [新聞] 陳建平證實鏡電視錄音檔為真 立委籲蔡英
11969,[問卦] 台北台南城鄉差距大嗎？
11970,[問卦]  考國考考到五十歲的都在想什麼？
11971,Re: [問卦] 玩股票=賭博？
11972,[問卦] 西敏寺的八卦？
11973,Re: [問卦] 一週工作幾天剛剛好？
11974,[問卦] 哪個縣市的警消最屎?
11975,[新聞] 教師節開講！柯建銘憶校訓「來學做人」
11976,[問卦] 大家喜歡看賀大浪、羅霸天、大嘴娟嗎
11977,[新聞] 柬埔寨人蛇詐騙 外交部：新增求援有減少
11978,[問卦] 台灣沒有發生過黃道殺手這種連續殺人案
11979,[問卦] 13代Intel處理器跟AMD Ryzen 7000，選誰?
11980,瑞士人講英文像鴿子
11981,[問卦] 白晝之夜是什麼阿
11982,Re: [新聞] 盼建立全民防衛觀念　蔡英文關切：教官
11983,[問卦] 王之渙在唐代詩人中可以排名第幾呢？
11984,[問卦] 居家隔離期間要尻幾槍才算合格？
11985,[問卦] 現在開始搜集瓶蓋來得及嗎？
11986,[問卦] 點一碗150的雞本麵卻來了130的大腸麵
11987,[問卦] 為何當初美國為何QE這麼久？
11988,[問卦] 如果去日本玩結果確診會不會魂斷異鄉？
11989,[新聞] 警大不承認「公關室聲明」　再列四點反
11990,[問卦] 歌曲音樂對學習語言的記憶有很大幫助嗎?
11991,[新聞] 吳怡農推動緊急應變訓練 入選2022時代雜誌次世代百大人物
11992,[問卦] 在網咖用天馬音樂網該點哪首歌 在線等
11993,[問卦] 睡前看什麼書 能助眠？（圖
11994,[問卦] 友:5G只有民用不強，高科技早就用到爆了
11995,[問卦] 為什麼刀客通常反派、劍客通常正派？
11996,Re: [問卦] 台北女子圖鑑是不是再次證明網飛是對的？
11997,[問卦] 確診後最難康復的症狀是什麼???
11998,[新聞] 音檔揭鏡電視審照用「哄」的？　NCC：調
11999,Re: [問卦] 友:5G只有民用不強，高科技早就用到爆了
12000,Re: [新聞] 教師節開講！柯建銘憶校訓「來學做人」
12001,[問卦] 浴室跌倒怎辦。急
12002,[問卦] 我愛你，是多麼清楚，多麼堅固的信仰
12003,[新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12004,Re: [問卦] 有沒有台日斷交50年的八卦？
12005,[問卦] 麥可貝是爽片之王嗎？？
12006,[問卦] 當隊長然後下屬死了怎辦
12007,[新聞] 半小時破萬網友按讚！陳時中深夜肺腑之言
12008,Re: [問卦] 股票賠17萬了我快笑不出來了
12009,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12010,Re: [問卦] 大家有什麼省著用衛生紙的方法?
12011,Re: [問卦] 台灣沒有發生過黃道殺手這種連續殺人案
12012,[問卦] 戴頭巾的穆斯林女孩是不是很有吸引力？
12013,[問卦] 小王的老二
12014,Re: [新聞] 徐國勇：房地產業是台灣護國群山
12015,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12016,Re: [問卦] 我是不是憂鬱症復發阿？
12017,Re: [問卦] 房價如果剩下1/5會發生什麼事情？
12018,[問卦] 一邊坐火車一邊吃火鍋會發生什麼事？
12019,[新聞] 解放軍成立首支「電磁藍軍」　靶艦實戰變
12020,[問卦] 綠色真的是中性色嗎
12021,[問卦] 今年流行這種裝扮嗎？
12022,[問卦] 韓國人的膝蓋很強壯嗎
12023,Re: [問卦] 台灣沒有發生過黃道殺手這種連續殺人案
12024,[問卦] 1929美國經濟大蕭條怎麼玩的？
12025,Re: [新聞] 警大不承認「公關室聲明」　再列四點反
12026,[問卦] 「側翼」這名稱是怎麼出現和被廣泛使用?
12027,[問卦] 為什麼木曜這麼成功
12028,[問卦] 為什麼再也沒人登錄月球了
12029,[問卦] 這個老外有比客家人還會省嗎?
12030,[問卦] 又要唱島嶼天光了是不是啊= =？
12031,[問卦] 為甚麼台灣沒有神童
12032,[問卦] 台女揹學貸？
12033,[新聞] 屏東角頭父喪封街！「20勞斯萊斯、20藍寶
12034,[問卦] 魏蔓最近怎麼了
12035,[問卦] 現在這種狀況是不是懶趴捏著也要撐下去
12036,[問卦] 陳奕迅前三名歌曲你會怎麼排
12037,[爆卦] 台中碧月甜點工作室食物中毒
12038,[問卦] 為什麼招人不能明寫需要的人
12039,Re: [新聞] 半小時破萬網友按讚！陳時中深夜肺腑之言
12040,[新聞] 余正煌「自訴」林智堅避偵查不公開 法界
12041,Re: [問卦] 現在這種狀況是不是懶趴捏著也要撐下去
12042,Re: [新聞] 盼建立全民防衛觀念　蔡英文關切：教官
12043,[問卦] 槓鈴臥推100公斤，什麼水準？
12044,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12045,[問卦] 哪個縣市的人EQ最高？最會自嘲？
12046,[協尋] 111.09.24臺南市南區永成路赤色柴犬走失
12047,Re: [問卦]  考國考考到五十歲的都在想什麼？
12048,[新聞] 千呼萬喚 加拿大取消所有入境防疫限制
12049,[新聞] 黃國昌控蔡適應「逼賤賣眷地」　國防部回
12050,[問卦] 時間穿越真的存在嗎？
12051,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12052,[問卦] 講北車還會被噓嘛
12053,Re: [新聞] 警大不承認「公關室聲明」　再列四點反
12054,[問卦] 下水道有個全身刺青的人拿著球棒在飆車
12055,[問卦] 交過三任以上的男友或女友，什麼評價？
12056,Re: [問卦] 為什麼再也沒人登錄月球了
12057,[問卦] 5566前三名歌曲你們會怎麼排
12058,[問卦] 蘋果壟斷手機界指日可待，遲早壟斷法伺候
12059,Re: [新聞] 指高虹安拿公帑賺博士學位 綠營再提3
12060,[問卦] 俄羅斯人真的好無辜.....
12061,"[問卦] 台海若開戰,年輕人想逃兵該怎麼做的八"
12062,Re: [新聞] 颶風將侵襲佛州 民眾「恐慌性搶購」超市被一掃而空
12063,[問卦] 怒!男歌手對女經紀人唱她以為她很美麗!?
12064,[問卦] 台女交得到白人男友嗎？
12065,[協尋] 9/28 101甲往陽金公路逼車攻擊自行車騎士
12066,Re: [問卦] 俄軍入伍新兵怎麼都是老灰啊？
12067,[新聞] 創黨36年 蔡英文信心喊話：盼年底選舉讓
12068,[問卦] 當員工當到五十歲的都在想什麼?
12069,[新聞] 房地產是「台灣護國群山」！徐國勇大讚：
12070,[問卦] 滷味夾什麼才內行？
12071,[新聞] iPhone 14 Pro又傳新災情　充電到一半隨
12072,[新聞] 翻轉台南生不如死 台灣基進今公布解方
12073,[問卦] 今年哪邊的祭孔大典最盛大？？
12074,Re: [問卦] 禁慾能禁多久？
12075,[問卦] 肥起來了 怎麼可能?救命啊我不要!
12076,Re: [新聞] 房地產是「台灣護國群山」！徐國勇大讚：
12077,[問卦] 現在手機隨手拍真的買14 PM唯一解嗎?
12078,Re: [新聞] 余正煌「自訴」林智堅避偵查不公開 法界
12079,[問卦] 大家會在公司裡刷牙嗎?
12080,[問卦] 別人的什麼東西最好?
12081,[問卦] 章魚燒是在漲啥？
12082,[新聞]兄弟逆轉秀奪9連勝 與龍頭桃猿勝差剩1場
12083,[問卦] 超商裡的菸有上百款 店員如何全部記起來?
12084,Re: [新聞] 外海發現北溪2號漏氣 丹麥劃設海上禁航
12085,"Re: [問卦] 強勢美元,貨幣戰爭,會不會引發金融海嘯?"
12086,[新聞] 疑被捲進漩渦喊「救命」 清潔隊約泡野溪
12087,[問卦] 台灣從哪個縣市開始有山豬騎？
12088,[新聞] 美國備役軍人季超群為中共收集情報 刑期
12089,[問卦] 東西漲價會比縮水好嗎？
12090,[問卦] 慘！三年後地球人死到剩幾萬人
12091,Re: [新聞] 盼建立全民防衛觀念　蔡英文關切：教官
12092,[問卦] 三大洲交界在土耳其？
12093,Re: [新聞] 屏東角頭父喪封街！「20勞斯萊斯、20藍寶
12094,[問卦] AirPods Pro 降噪跟XM4比 哪個強？
12095,[問卦] 看過『小魔女Doremi』這部的都幾歲了啊？
12096,[新聞] 國7環評歷經10年終過關 陳其邁：很高興
12097,[新聞] 山達基被爆離間阿湯哥與妮可基嫚婚姻　蓋
12098,[問卦] 三鍋臭媽媽漲價後CP值還高嗎？
12099,[問卦] 「台灣男子圖鑑」會怎麼拍？
12100,[新聞] 游錫堃：台灣成為正常國家已不遠 勉立委
12101,Re: [新聞] 警大不承認「公關室聲明」　再列四點反
12102,[問卦] 台女以後還會有競爭力嗎？
12103,Re: [問卦] 「台灣男子圖鑑」會怎麼拍？
12104,[新聞] 台74線車禍！黃牌重機剎不住撞轎車　全線
12105,[問卦] 蟑螂如何驅逐
12106,Re: [問卦] 股票賣在阿呆谷484很阿呆
12107,[問卦] 肉夾饃到底好不好吃?
12108,[新聞] 周玉蔻影響選情　陳時中深夜心內話：防
12109,[問卦] 台灣是不是應該設置口罩警察???
12110,[問卦]  我國臺灣地區著作權法是否該全面除罪化
12111,Re: [問卦] 怎樣做才叫抗中保台？
12112,[問卦] 台北女子圖鑑是渣女養成日記嗎?
12113,[問卦] 南九州好玩嗎？
12114,[問卦] 魏德聖怎麼拍高雄楠梓圖鑑?
12115,[問卦] 九把刀會怎麼拍台北女子圖鑑
12116,[新聞] 美警告在俄美國公民恐被徵召 呼籲儘快離開
12117,Re: [新聞] 游錫堃：台灣成為正常國家已不遠 勉立委
12118,[問卦] 筆記型電腦散熱風扇座墊 真的有效??
12119,Re: [問卦] Costco是唸作扣時蔻嗎？
12120,[問卦] 要怎麼拍「台灣嘉義圖鑑」
12121,Re: [問卦] 「台灣男子圖鑑」會怎麼拍？
12122,[問卦] 泰國開了類好市多的八卦？
12123,[問卦] 以為是小貓
12124,[問卦] 拋周滾玉的新解？周玉蔻16年前打滾哭鬧
12125,[問卦] 西台灣人用外語學中文？
12126,[問卦] 老外為什麼喜歡創作修女的笑話?
12127,Re: [問卦] 台北女子圖鑑是渣女養成日記嗎?
12128,[問卦] 全台灣最暖的地方是哪裡啊？
12129,Re: [新聞] 游錫堃：台灣成為正常國家已不遠 勉立委
12130,[新聞] 北約批准南韓開設代表部 持續深化合作
12131,[新聞] 台鐵邊坡沒落石卻警報大作 竟是猴子在鐵
12132,[問卦] 阿辰師PR值多少？
12133,Re: [問卦] 交過三任以上的男友或女友，什麼評價？
12134,[問卦] 電獺，少女？
12135,[新聞] 感謝友邦在聯合國大會挺台 蔡英文：台灣
12136,[問卦] 為啥OLED會烙印還要瘋狂用？
12137,[問卦] 台南女生在台北面試工作化妝成台灣獼猴
12138,[新聞] 壹蘋踢爆｜明德外役監再凸槌　受刑人探
12139,[問卦]  為何港仔講“豬肉” 很像周玉的臺語發
12140,[新聞] 台中市政路等了1、20年 盧秀燕︰9月28日
12141,[新聞] 獨家》柯市府全員逃走中？又有局長請辭 0
12142,[新聞] 外送員步行送進院區　醫護嫌慢「下次快點
12143,[問卦] 台灣是浮屍之國嗎？
12144,[問卦] 有無便宜又飽又健康的食物
12145,[問卦] 中華電信網路斷了
12146,[問卦] 蛇丸被冤枉吃了兩碗粉 會怎麼處理
12147,[問卦] 肯gg的青花嬌堡
12148,[問卦] 家門口在鋪路外送進不來怎辦？？
12149,[問卦] 統神為啥沒什麼耐心？ 有噴國動幫
12150,Re: [問卦] 有無便宜又飽又健康的食物
12151,Re: [新聞] 獨家》柯市府全員逃走中？又有局長請辭 0
12152,[問卦] 有哪些拉麵店有“2929日”？
12153,[問卦] 確診理賠利息
12154,[問卦] 赤名莉香是電視史上最受歡迎小三嗎？
12155,[問卦] 請問洗澡要怎樣才能產生泡泡
12156,[新聞] 又有新詐騙！「假7-11禮券」掃QR恐外洩
12157,[問卦] 9/29 約好的海我會來 我和夜空在比賽
12158,[問卦] 最接近BTS的台灣男團是F4嗎？
12159,Re: [問卦] 台北女子圖鑑是渣女養成日記嗎?
12160,[新聞] 時代力量赴NCC遞函檢舉周玉蔻　要陳耀祥
12161,[問卦] 從何時開始就沒12點前睡了
12162,Re: [問卦] 中油為什麼不會破產？
12163,Re: [問卦] 韓式炭烤扛霸籽484五花肉？
12164,[問卦] 美軍紅翼行動是不是沒看號角響起
12165,[問卦] 有沒有長大後嘴巴塞東西會想嘔吐的八掛
12166,Re: [新聞] 外送員步行送進院區　醫護嫌慢「下次快點
12167,[問卦] 真的有人玩手遊會儲值嗎？
12168,[問卦] 其實是不敢回家才窩在台北？
12169,[問卦] 這婚禮的長輩致詞是不是聽爆？
12170,[問卦] 不能喝酒，還有什麼方法可以解憂愁(合法
12171,[問卦] 三觀是哪三觀?
12172,[爆卦] 國旗高升
12173,Re: [新聞] 柬埔寨人蛇詐騙 外交部：新增求援有
12174,[問卦] 豆導會怎麼拍台北女子圖鑑
12175,Re: [新聞] 戴維斯確定就是本土　PLG董事會協商正式
12176,[問卦] NHK代表台日友好嗎？
12177,"[問卦] 北海道,哪種口味的拉麵最好吃?"
12178,[問卦] G7領袖為啥不參加安倍國葬？
12179,Re: [新聞] 獨家》柯市府全員逃走中？又有局長請辭 0
12180,[新聞] 國道7號通過環評 立委促加速興建2028年前
12181,[問卦] 奧加、天道是誰，很厲害嗎？
12182,Re: [新聞] 獨家》柯市府全員逃走中？又有局長請辭 0
12183,[問卦] 遮馬眼就不算露點了對吧？
12184,Re: [問卦] 認真討論 中文到底算難還簡單啊？
12185,Re: [新聞] 柯建銘批評高虹安 柯文哲：打人好歹要看看後面兩個老闆
12186,[問卦] 鼎泰豐要點什麼CP直比較高？
12187,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12188,[問卦] 為啥台灣人比較常在電視上大哭吼叫?
12189,[問卦] youtube這什麼鬼截圖？
12190,Re: [新聞] 柬埔寨人蛇詐騙 外交部：新增求援有
12191,[問卦] 有沒有屋子裡面有這種不知名蟲蟲的八卦
12192,Re: [新聞] 警大不承認「公關室聲明」　再列四點反
12193,[問卦] 突然有戰鬥機呼嘯的聲音
12194,Re: [問卦] 真的有人玩手遊會儲值嗎？
12195,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12196,[新聞] 賣假學歷被抓 前校長改名2次仍判13年
12197,Re: [新聞] 快訊／怒控鏡電視音檔遭變造　裴偉聲明
12198,[新聞] 躲衣櫃被情人罵「那個沙皮狗」周玉蔻
12199,[新聞] 獨家》連2天狂開槍還丟震撼彈 台南男索保
12200,[問卦] 存股是最屌的投資方式嗎？
12201,Re: [新聞] 獨家》柯市府全員逃走中？又有局長請辭 0
12202,[問卦] 還有人記得溫翠蘋嗎
12203,[問卦] 為何不用消防吊車取代雲梯車？
12204,[新聞] 一文看懂俄羅斯局部動員令　專家揭普丁「終極目標」
12205,[新聞] 陳時中自述內心話 臉書20分內被讚爆、上
12206,Re: [新聞] 獨家》柯市府全員逃走中？又有局長請辭 0
12207,[問卦] 麥當勞奶昔會回歸嗎？
12208,[新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12209,[問卦] 有沒有單身瘋婆的八卦
12210,[問卦] 走向共和一個橋段
12211,[爆卦] 射擊好手楊昆弼取得第一張巴黎奧運門票
12212,[問卦] 台灣道路交通規劃是不是沒救了？
12213,[問卦] 有沒有早起第一件事的八卦？
12214,[新聞] 反駁裴偉4點聲明 陳建平：錄音內容確定是
12215,[問卦] 聽不到鬧鐘是怎麼了
12216,[問卦] 曹爽有台中三狗怎麼還會輸？
12217,[新聞] 泰國研發防新冠鼻噴霧劑10月上市民眾可買
12218,[問卦] 秦朝是亡於劉邦還是項羽呀？
12219,Re: [新聞] 陳時中自述內心話 臉書20分內被讚爆、上
12220,[問卦] 30處男練習吃洨以後可以要求女友吞嗎？
12221,[問卦] 怎麼說服自己跟五六十歲做愛很正常
12222,[問卦] 現在還在活躍的最資深媒體人是誰
12223,[問卦] 桃園為什麼沒有省轄市
12224,[問卦] 該為了耳鳴衝下21樓看醫生嗎
12225,[新聞] 陳時中自喻「龜兔賽跑」 徐巧芯踢館開嗆
12226,[問卦] 30處男沒經驗怕正妹騙我怎麼預防
12227,[新聞] 煎熬20天！雞排妹「突曬上空照」下跪道歉
12228,[問卦] 早餐就是吃沙皮狗 不然勒
12229,[問卦] 叫麵包店妹妹把葡萄乾挖掉 很奇怪嗎??
12230,[新聞] 打臉侯友宜！警大重申沒發聲明、早籲侯
12231,[新聞] NCC外洩檢舉人個資給鏡電視
12232,[問卦] 這波動員兵打完 俄國會徵召女人上戰場嗎?
12233,[問卦] 昨天砍股票賠20萬，今天美股大漲？
12234,[新聞] 樂天女孩卡開賣半小時完售 林襄「髮香卡
12235,[問卦] 側翼為何都很討厭台北女子圖鑑？
12236,[問卦] 台獨覺青都怎麼過國慶日？
12237,[問卦] 抄論文導至學位被撤銷會等同學歷造假嗎？
12238,[問卦] 月球每天被砸不會越變越小嗎?
12239,[問卦] 禁慾系列一問
12240,[新聞] 台股活水來了 勞退基金700億上膛
