id,board,title
8661,Stock,Re: [請益] 為何空手仔要瞧不起定期定額的人?
8662,Stock,[新聞] 美股基金單周撤資196億美元 恐怕只是剛開
8663,Stock,Re: [請益] 為何空手仔要瞧不起定期定額的人?
8664,Stock,Re: [心得] 定期定額的考驗
8665,Stock,[標的] 3558.TW神準 空
8666,Stock,[情報]  4938和碩重訊 (龜山廠員工肺炎確診說明)
8667,Stock,Re: [請益] 周一跌300點起跳?
8668,Stock,Re: [請益] 為何空手仔要瞧不起定期定額的人?
8669,Stock,Re: [心得] 曝險100%的情況下的比較
8670,Stock,[新聞] 外資報告出爐 證交所查無「兩手策略」
8671,Stock,[新聞] 投信喊最壞已過 謝金河：沒有看多的理由
8672,Stock,[新聞] 美股雪崩 葉倫喊話稱經濟有韌性、通膨可
8673,Stock,Re: [新聞] 投信喊最壞已過 謝金河：沒有看多的理由
8674,Stock,[新聞] 印尼禁棕櫚油出口 推升價格
8675,Stock,[新聞] 俄烏戰爭 鋼鐵需求降
8676,Stock,Re: [請益] 為何空手仔要瞧不起定期定額的人?
8677,Stock,[標的]  6274 台燿
8678,Stock,Re: [請益] 周一跌300點起跳?
8679,Stock,[標的] 2603.TW 長榮 一飛沖天多
8680,Stock,[新聞] 數位服務法保護網路安全 歐盟與歐洲議會
8681,Stock,Re: [請益] 周一跌300點起跳?
8682,Stock,[心得] 愛榭克:美股多頭還有還有戲唱！
8683,Stock,Re: [請益] 為何空手仔要瞧不起定期定額的人?
8684,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8685,Stock,[活動] 第一季股票或商品期貨之操作心得
8686,Stock,[心得] 202204W3 爛透周報 彎腰撿炸彈!
8687,Stock,Re: [心得] 周末沒鬼故事是在恐慌什麼??
8688,Stock,Re: [心得] 周末沒鬼故事是在恐慌什麼??
8689,Stock,[心得] 大盤技術分析心得分享
8690,Stock,Re: [請益] 民視上市的可能性.
8691,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8692,Stock,[心得] 超級財報周多空淺見
8693,Stock,Re: [請益] 明天是不是又是生技、疫情股的天下了?
8694,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8695,Stock,[新聞] 本週：龍頭科技股財報、重點通膨數據、
8696,Stock,[新聞] 美加速升息添亂 外資：對台股要多點耐心
8697,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8698,Stock,[新聞] 新台幣返貶！收29.26元 創近19個月新低
8699,Stock,[新聞] 鋼價急漲 美鋼鐵業賺瘋了
8700,Stock,[新聞] 美股大跳水 國安基金信心喊話挺台股
8701,Stock,[閒聊] 2022/04/25 盤中閒聊
8702,Stock,[新聞] 據傳 Twitter 又再考慮馬斯克併購案
8703,Stock,[新聞] 鐵礦砂價格崩跌近12% 中國大陸疫情加重
8704,Stock,[請益] 大盤破底，現在該貪婪還是恐懼？
8705,Stock,[新聞] 聯發科喜訊 毛利率重返五成
8706,Stock,[新聞] 立委視察證交所續追外資賣台積電 證交所
8707,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8708,Stock,[新聞]10外資查無「兩手策略」 金管會說外界誤
8709,Stock,[新聞] 台積電這波跌破600元 股東人數增加27.8萬
8710,Stock,Re: [心得] 大盤技術分析心得分享
8711,Stock,[標的] 2753 八方雲集 九局下半
8712,Stock,Re: [新聞] 現在的聯電是老天的新禮物嗎?分析師:破45
8713,Stock,[請益] 當長投標的遇上短線利多時？
8714,Stock,[標的] 2633台灣高鐵 台鐵罷工多
8715,Stock,Re: [心得] 大盤技術分析心得分享
8716,Stock,Re: [請益] 當長投標的遇上短線利多時？
8717,Stock,[標的] 奇鋐3017跟著投信多
8718,Stock,[新聞] 女股神料：美Fed升息幅度不會向市場預期
8719,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8720,Stock,[新聞] 防疫股淘金 這樣選才對
8721,Stock,Re: [新聞] 台股擂台/周冠軍「華爾街大亨」郭哲榮 
8722,Stock,[新聞]台股開戶已達1215萬人 證交所：40歲以下增
8723,Stock,[新聞] 波段或存股任你選 專家看好3檔高EPS生醫
8724,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8725,Stock,[新聞] 證交所擬配現金股利7.2元 可望創歷史新高
8726,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8727,Stock,[閒聊] 2022/04/25 盤後閒聊
8728,Stock,[新聞] 外資頻賣台股 證交所：並未大幅撤離
8729,Stock,[情報] 0425 上市投信買賣超排行
8730,Stock,[情報] 111年04月25日 三大法人買賣金額統計表
8731,Stock,[情報] 3545敦泰 股利15.71
8732,Stock,[情報] 111年04月25日 櫃買法人買賣金額統計表
8733,Stock,[情報]  5904 寶雅 111年Q1 EPS 5.01 股利11+0.1
8734,Stock,[新聞] 外資券商是否涉兩手策略 證交所：查無不法
8735,Stock,[新聞] 《基金》3檔台股掛牌 REITS逆揚 5月初再
8736,Stock,[情報] 0425 上市外資買賣超排行
8737,Stock,[標的] 1219福壽 空
8738,Stock,Re: [標的] 4121優盛 血氧多
8739,Stock,Re: [請益] 大摩賣的不是大摩 小摩賣的不是小摩
8740,Stock,[情報] 8213志超現金股利5元
8741,Stock,[情報] 2880華南金 股利0.78+0.34
8742,Stock,Re: [新聞] 外資券商是否涉兩手策略 證交所：查無不法
8743,Stock,[情報] 3545敦泰22Q1EPS 3.57元
8744,Stock,[情報] 9945潤泰新股利現金2元+股票5元
8745,Stock,[情報] 6202盛群 22Q1 EPS 2.27
8746,Stock,Re: [新聞] 台股擂台/周冠軍「華爾街大亨」郭哲榮 
8747,Stock,[情報] 0425八大公股銀行買賣超排行
8748,Stock,[情報] 2883開發金現金股利1元
8749,Stock,[公告] 04/25 處置公告／廣告信違規宣導
8750,Stock,[情報] 2883開發金註銷庫藏股&長期資金募集案
8751,Stock,[標的] 2834.TW 臺企銀 請益
8752,Stock,[情報] 0425 上市櫃外資投信買超金額排行
8753,Stock,[心得] 我學到了一門功課，該跑則跑 友達
8754,Stock,[新聞] 「華爾街大亨」郭哲榮：修正年線乖離 有
8755,Stock,Re: [請益] 這次愛大錯了嗎？
8756,Stock,[新聞] 外資猛加碼航空股 長榮航逆飛目標價
8757,Stock,[新聞] 7企業共組ESG推動聯盟 科技創新補助無上
8758,Stock,[活動] 第一季股票或商品期貨之操作心得
8759,Stock,[新聞] Twitter正與馬斯克洽談出售事宜
8760,Stock,[心得] 三大券商定期存股功能&優惠整理
8761,Stock,[情報] KO.US 可口可樂超預期 淨利同比增24%
8762,Stock,[情報] 0425 上市櫃外資投信同買排行
8763,Stock,[新聞] 馬斯克出價1.2兆收購 傳推特已同意
8764,Stock,[標的] 每逢崩盤要做恥骨健康檢查
8765,Stock,[新聞] 遏制人民幣跌勢 中國人行宣布存款準備金
8766,Stock,[情報] 111年04月25日信用交易統計
8767,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8768,Stock,[標的] 1708 TW 東鹼.  空空
8769,Stock,[標的] 3037.TW 欣興 空
8770,Stock,Re: [情報] 2883開發金註銷庫藏股&長期資金募集案
8771,Stock,[新聞] 台積電2奈米晶片2026量產 首發客戶蘋果與
8772,Stock,[情報] 暴雪 ATVI.US Q1營收不及預期 MAU降
8773,Stock,[新聞] 台積電收547元創去年新低有可能看到500元
8774,Stock,Re: [心得] 愛榭克:美股多頭還有還有戲唱！
8775,Stock,[情報] 1609 大亞 股利 現金0.35+股票0.6
8776,Stock,[新聞] 獨家／萬海航運總部爆搶案　黑衣人砸車
8777,Stock,[新聞] 日圓迅速貶值或殃及更廣泛的市場
8778,Stock,[情報] 2020 美亞鋼管開獎配息3元
8779,Stock,[請益] 現金流量表裡的應收帳款
8780,Stock,Re: [標的] ZIM.US 複製台股航海王多
8781,Stock,[新聞] 京東方OLED面板產量下滑
8782,Stock,[新聞] Elon Musk 以 440 億美元收購了 Twitter
8783,Stock,[標的] 大盤請益 現在轉當空軍還有救嗎 :(
8784,Stock,Re: [請益] 現金流量表裡的應收帳款
8785,Stock,[情報] 2409友達 Q1 EPS 0.54
8786,Stock,[新聞] 開發金 籌400億拚併購
8787,Stock,[閒聊] 2022/04/26 盤中閒聊
8788,Stock,Re: [新聞] Elon Musk 以 440 億美元收購了 Twitter
8789,Stock,Re: [標的] 大盤請益 現在轉當空軍還有救嗎 :(
8790,Stock,[新聞] 大摩投資長：美股還沒跌夠 上周五重挫透
8791,Stock,[新聞] 國安基金：股市不可能一直跌下去
8792,Stock,Re: [標的] 大盤請益 現在轉當空軍還有救嗎 :(
8793,Stock,[新聞] 鎖定台積電等產業龍頭 官股再護盤 單日逾
8794,Stock,[新聞] 力積電營運佳股價卻下跌 黃崇仁:要對公司
8795,Stock,Re: [標的］友達 空
8796,Stock,Re: [標的] 大盤請益 現在轉當空軍還有救嗎 :(
8797,Stock,Re: [新聞] 國安基金：股市不可能一直跌下去
8798,Stock,[新聞] 提款台積 元凶抓到了 兩大主權基金曝光
8799,Stock,[新聞]看好今年貨運成長、明年客運接棒 法人喊
8800,Stock,[新聞] 開發金通過籌資案 派發股息1元
8801,Stock,[新聞] 台積電EPS超過現金股利3倍 陸行之：太保
8802,Stock,[新聞] 台股觸底反彈 是逃命波還是轉強訊號?
8803,Stock,Re: [新聞] 台股擂台/周冠軍「華爾街大亨」郭哲榮 
8804,Stock,[新聞] 穩定市場情緒 人行喊話：經濟基本面良好
8805,Stock,[情報] 8105 凌巨告說明4/26停電影響
8806,Stock,[閒聊] 2022/04/26 盤後閒聊
8807,Stock,[新聞] 多重不確定性 IMF示警亞洲面臨停滯性通膨
8808,Stock,[新聞] 馬斯克買推特 民主黨參議員：對民主構成
8809,Stock,Re: [標的] 2409 友達 
8810,Stock,Re: [新聞] 台股擂台/周冠軍「華爾街大亨」郭哲榮
8811,Stock,[新聞] 貝佐斯質疑馬斯克買推特 與中國緊密關係
8812,Stock,[情報] 111年4月27日新增5檔「股票期貨契約」
8813,Stock,[新聞] 黃崇仁：力積電中長期應有機會漲
8814,Stock,Re: [標的] 2409 友達
8815,Stock,[新聞] 台星科(3265) 111年第1季合併財務報告
8816,Stock,[情報] 0426 上市投信買賣超排行
8817,Stock,[情報] 4192 杏國 公告本公司研發中新藥SB05PC (
8818,Stock,[情報] 111年04月26日 三大法人買賣金額統計表
8819,Stock,[情報] 111年04月26日 櫃買法人買賣金額統計表
8820,Stock,[創作] 空單不要留白
8821,Stock,[情報]創惟 3月自結1.22 神準 3月自結2.22
8822,Stock,[情報] 2409 友達 2Q2022 business Outlook
8823,Stock,[新聞] 〈力成法說〉Q1每股賺2.92元 寫最旺首季
8824,Stock,[標的] 2618 長榮航 今日便宜機票
8825,Stock,Re: [情報] 2409 友達 2Q2022 business Outlook
8826,Stock,[情報] 0426 上市外資買賣超排行
8827,Stock,[情報] 0426富邦特選高股息30(00900)基金權重 
8828,Stock,[新聞] FAANG解體洗牌，蘋果成為屹立不搖的唯一
8829,Stock,[標的] 印尼 全球之王多
8830,Stock,[情報] 3035智原 第一季 EPS 2.7
8831,Stock,[新聞] Cathie Wood的Ark賣出價值1.62億的特斯拉
8832,Stock,[情報] 3037欣興 第一季 EPS3.85
8833,Stock,[新聞] 國巨集團凱美董事改選名單 同欣電總經理
8834,Stock,Re: [新聞] 大摩保守看待驅動IC 聯詠目標價313元
8835,Stock,[情報] 6271同欣電 第一季EPS5.08
8836,Stock,[新聞] 中華電股價創高，市值躍升第四大，看好5G
8837,Stock,[情報] 2327 國巨 第一季EPS11.59
8838,Stock,[新聞] 兆豐金董事會決議每股股利1.65元 現金殖
8839,Stock,[情報] 0426 上市櫃外資投信買超金額排行
8840,Stock,[新聞] 國際油價多空交錯 正反原油ETF同步下跌
8841,Stock,[情報] 0426八大公股銀行買賣超排行
8842,Stock,[請益] 關於大跌以後的反彈
8843,Stock,[情報] 0426 上市櫃外資投信同買排行
8844,Stock,Re: [請益] 關於大跌以後的反彈
8845,Stock,[公告] 04/26 處置公告
8846,Stock,[請益] 朋程 法人進出請益
8847,Stock,Re: [心得] 曝險100%的情況下的比較
8848,Stock,[新聞] 因運費高漲 馬士基大幅上調今年營業利潤
8849,Stock,[創作] 升息(進擊的巨人 主題曲改編)
8850,Stock,[標的] 006208 富邦台灣50 今年股利有多少?
8851,Stock,[新聞] 股匯齊反攻 新台幣終結連二貶收29.310元
8852,Stock,Re: [新聞] 外資券商是否涉兩手策略 證交所：查無不法
8853,Stock, [新聞] 不怕NB疲軟 外資看好新普強攻非IT業務
8854,Stock,[標的] 2891.TW 中信金 多
8855,Stock,[情報] 
8856,Stock,[新聞] 騰訊2大遊戲直播爆出大裁員 這一部門比率
8857,Stock,[標的] 大盤 (空)
8858,Stock,[標的] BFRI.US 多
8859,Stock,"[請益] 拉回就是多,抱緊持股"
8860,Stock,[標的] 6470.TW 宇智波段多
8861,Stock,[新聞] 今年人均GDP將超越南韓
8862,Stock,[情報] GE.US 通用電器財報 營收持平 不及預期
8863,Stock,Re: [標的] NNDM 美股
8864,Stock,[請益] 美股科技股又怎麼了？
8865,Stock,[標的] 大盤 紀念心得
8866,Stock,[新聞] 北市軟性封城會不會影響台股？證交所這麼
8867,Stock,[新聞] 精星第一季合併獲利1.75億元，每股稅後
8868,Stock,[請益] Fed不能買股以後就沒漲過了?
8869,Stock,[標的] TSM.US                 99TSM ； 992330
8870,Stock,Re: [新聞] 貝佐斯質疑馬斯克買推特 與中國緊密關係
8871,Stock,[心得] 20220426 爛透晚報 ABF航運鋼鐵參戰!
8872,Stock,Re: [心得] 台股正式步入空頭走勢
8873,Stock,Re: [請益] 前兩年隨便買都暴漲 未來兩年隨便空呢?
8874,Stock,[新聞] 注意！「熔漲」風暴進逼美股
8875,Stock,[新聞] 俄羅斯停止供應波蘭天然氣
8876,Stock,[新聞] YT廣告收入顯疲態 Alphabet Q1財報遜預期
8877,Stock,[新聞] 〈財報〉雲端成長亮麗 微軟Q3獲利營收均
8878,Stock,[新聞] 外資期現貨同步做空 狂掃元大台灣50反1
8879,Stock,[新聞] 德儀Q2財測受中國封城衝擊 盤後挫近4%
8880,Stock,[新聞] 備轉率剩2％全台險限電 台電內部曝：本周
8881,Stock,[情報] 聯電與DENSO合作生產車用半導體
8882,Stock,Re: [請益] 美股科技股又怎麼了？
8883,Stock,[閒聊] 2022/04/27 盤中閒聊
8884,Stock,[新聞] 扛不住 國產車價全面調漲
8885,Stock,[新聞] 晶圓代工仍為賣方市場 台積電獨特地位為
8886,Stock,Re: [標的] 2409 友達 
8887,Stock,[標的] TSLA.US 特斯拉 怎麼了
8888,Stock,[新聞] 上攻兩萬點仍有望 郭哲榮揭台股二大優勢
8889,Stock,[新聞] 大跌大買 小資不怕台股跌破前低 逢低搶四
8890,Stock,[新聞] 法人看好長榮航目標價每股40元以上航空利
8891,Stock,[新聞] 台股波動 財長：今早已交代國安基金幕僚
8892,Stock,Re: [新聞] 中華電股價創高，市值躍升第四大，看好5G
8893,Stock,[情報] 6770力積電 第一季EPS1.85
8894,Stock,[新聞] 三大利空包夾 特斯拉市值一日崩落1260億
8895,Stock,[新聞] 【公告】國票金代子公司國際票券金融公司
8896,Stock,[新聞] Robinhood裁撤9%全職員工
8897,Stock,[新聞] 台股又跌400點 財長：國安基金密切關注
8898,Stock,Re: [標的] 1605.TW 華新 高歌離席空
8899,Stock,[公告] 台股Hate區
8900,Stock,[新聞] 中華電拚純網銀 找上台灣祖師爺陳嘉鐘
8901,Stock,[新聞] 政院通過「氣候變遷因應法」、自2024年開
8902,Stock,[新聞] 傳台積電版新驍龍8 Gen1 Plus性能提升10%
8903,Stock,[新聞] 外資報告》NOR定價強勁 小摩喊旺宏目標價
8904,Stock,[新聞] 高盛喊買欣興 目標價上調至520元
8905,Stock,Re: [新聞] 政院通過「氣候變遷因應法」、自2024年開
8906,Stock,Re: [新聞] 高盛喊買欣興 目標價上調至520元
8907,Stock,[請益] 技術面的問題請教
8908,Stock,[新聞] 台積電市值掉出全球前十強榜外 排名從第8
8909,Stock,[標的] 1539巨庭
8910,Stock,[新聞] 蔡總統：全球供應鏈重組 看好面板業在台
8911,Stock,[新聞] 看空台股等於看空全世界 郭哲榮：今年上
8912,Stock,[新聞] 高盛下修標普500年底預測值至4900點
8913,Stock,Re: [請益] 技術面的問題請教
8914,Stock,Re: [新聞] 中華電拚純網銀 找上台灣祖師爺陳嘉鐘
8915,Stock,Re: [請益] 技術面的問題請教
8916,Stock,[閒聊] 2022/04/27 盤後閒聊
8917,Stock,[創作] 多軍獻詩一首
8918,Stock,[新聞] 機構：英特爾1.8奈米量產早於台積電2奈
8919,Stock,[情報] 2454聯發科 2022線上法說會
8920,Stock,Re: [請益] 技術面的問題請教
8921,Stock,[情報] 2454聯發科 Q1 EPS 21.02
8922,Stock,[情報] 0427 上市投信買賣超排行
8923,Stock,[情報] 111年04月27日 三大法人買賣金額統計表
8924,Stock,[標的] 技術面分析GG 討論
8925,Stock,[標的] 3017多
8926,Stock,Re: [標的] 3037欣興 多 (準備第二次進場)
8927,Stock,[創作] 綠色台積
8928,Stock,[情報] 111年04月27日 櫃買法人買賣金額統計表
8929,Stock,[新聞] 聯發科：估本季業績持續季增
8930,Stock,[新聞] 台股險守16300點 三大法人賣超244.96億元
8931,Stock,[新聞] 國安基金護盤點 財長:台股重挫 量縮千億
8932,Stock,[請益] 應收帳款週轉率
8933,Stock,[新聞] 國巨祭庫藏股護盤 擬買5500張
8934,Stock,[情報] 0427 上市外資買賣超排行
8935,Stock,[標的] 3035.TW 智原 歐印多
8936,Stock,[情報] 3213.tw 茂訊Q1 開獎
8937,Stock,[新聞] 3月景氣燈號轉綠燈 國發會:擴張力道趨緩
8938,Stock,[新聞] 陳泰銘台灣10大富豪好品味　藝術收藏品無
8939,Stock,[情報] 1219 福壽 股利1.1
8940,Stock,[新聞] 公開資訊觀測站精簡版「公告快易查」 明
8941,Stock,[創作] 指望
8942,Stock,Re: [標的] 技術面分析GG 討論
8943,Stock,Re: [新聞] 聯發科：估本季業績持續季增
8944,Stock,[情報] 2303聯電Q1 EPS 1.61
8945,Stock,[新聞] 聯發科下修全球手機成長預估 但仍無畏市
8946,Stock,[標的] 4171 瑞基 PCR檢測多
8947,Stock,[情報] 0427 上市櫃外資投信買超金額排行
8948,Stock,[情報] 2323中環取得有價證券(台積電+聯發科
8949,Stock,[情報] 0427八大公股銀行買賣超排行
8950,Stock,[情報] 1110東泥收到交通部臺灣鐵路管理局求償函
8951,Stock,Re: [標的] 3037.TW 欣興 空
8952,Stock,[情報] 0427 上市櫃外資投信同買排行
8953,Stock,[新聞] 中國內外疲軟 習近平下令：今年GDP要擊
8954,Stock,[標的] 4736泰博
8955,Stock,Re: [請益] 現在好像是存股族的時間
8956,Stock,[創作] 超跌光年
8957,Stock,Re: [標的] 技術面分析GG 討論
8958,Stock,[新聞] 吳敏求直言不是公司賺錢就要配高股利，台
8959,Stock,Fw: [新聞] 全盈支付不打補貼戰 總座劉美玲：年底目
8960,Stock,Re: [新聞] 中國內外疲軟 習近平下令：今年GDP要擊
8961,Stock,[新聞] BA.US 財報 低於預期 交付延遲
8962,Stock,[新聞] 房市火熱？3月房貸、建築貸款年增率雙回
8963,Stock,[標的] 大盤 融資維持率150 定期定額多
8964,Stock,Re: [標的] 技術面分析GG 討論
8965,Stock,[情報] 111年04月27日信用交易統計
8966,Stock,Re: [新聞] 中國內外疲軟 習近平下令：今年GDP要擊
8967,Stock,[新聞] 兆豐金打破慣例配股　存股達人卻覺得這
8968,Stock,[情報] 5530 龍巖
8969,Stock,[新聞] 統一投信：台股存在三大變數 5月有望利空
8970,Stock,[請益] 景氣燈可以準確參考嗎？
8971,Stock,[新聞] 10年翻5倍，這家廢物管理龍頭逆市創新高
8972,Stock,[標的] X.US 美國鋼鐵 X教授多
8973,Stock,[新聞] 熱錢落跑新台幣貶8.6分 匯銀估近幾天就會
8974,Stock,[新聞] 金麗科2022 Q1 EPS 0.99
8975,Stock,Re: [新聞] 吳敏求直言不是公司賺錢就要配高股利，台
8976,Stock,Re: [請益] 景氣燈可以準確參考嗎？
8977,Stock,[新聞] 台積電跌20%該畢業？ 網一面倒「加碼攤
8978,Stock,[新聞] 長江存儲疑似提供華為晶片，違反美國出口
8979,Stock,[心得] 20220427 爛透晚報 爛透宇宙集結!
8980,Stock,[新聞] 群創估面板產能「未來5年成長1%」　董座
8981,Stock,[請益] 剛剛突發的走勢很不對勁吧?
8982,Stock,[標的] 3037 TW 欣興 短多
8983,Stock,[標的] 超越肉類 疑似會與M合作
8984,Stock,[新聞] Meta一季度日活用戶數超預期股價盤後漲13
8985,Stock,Re: [新聞] 中國內外疲軟 習近平下令：今年GDP要擊
8986,Stock,[情報] FB.US 財報
8987,Stock,[情報] PINS.US 財報
8988,Stock,[新聞] TDOC財報後崩30% 下修全年指引
8989,Stock,[新聞] 高通營收再創紀錄 手機晶片銷售強勁
8990,Stock,[新聞] 馬斯克買推特 女股神再賣價值逾2.4億元
8991,Stock,[新聞] 專家洩股災時間表 3種股票愈跌愈該買
8992,Stock,Re: [標的] 葛蘭素史克 GSK
8993,Stock,[閒聊] 2022/04/28 盤中閒聊
8994,Stock,[新聞] [新聞] 美強銷我24架波音787 華航不想埋
8995,Stock,[新聞]友達 彭双浪：公司轉型「不再只是面板廠」
8996,Stock,[新聞] 台股融資追繳令 箭在弦上
8997,Stock,[情報] Elon Musk放話說下一個買可口可樂
8998,Stock,Re: [標的] NVDA 該空就空
8999,Stock,[新聞] 證交所：全體上市公司第1季營收仍大幅成
9000,Stock,[新聞] 缺工無解 營建成本狂飆四成
9001,Stock,[新聞] 不銹鋼大廠 5月盤價拚平盤
9002,Stock,[請益] 美股期權 call put 請益 
9003,Stock,Re: [新聞] 現在的聯電是老天的新禮物嗎?分析師:破45
9004,Stock,Re: [情報]玉米期貨暴漲不止
9005,Stock,[新聞] 惠普將是第三家進入折疊式筆電PC廠商，
9006,Stock,[新聞] 官股大護盤 今年來買超2千億  
9007,Stock,[新聞] 〈台幣〉美元高檔不墜 失守29.4元續創逾1
9008,Stock,Re: [新聞] 中華電拚純網銀 找上台灣祖師爺陳嘉
9009,Stock,[標的] 2488 超級空
9010,Stock,[新聞] 股市菜雞有夠敢！他戶頭僅5元竟買2733萬
9011,Stock,Re: [新聞] 缺工無解 營建成本狂飆四成
9012,Stock,Re: [新聞] 看空台股等於看空全世界 郭哲榮：今年上
9013,Stock,[新聞] 風向變了！王牌分析師4指標按讚聯電
9014,Stock,[新聞] 欣興昆山復工「閉環生產」 法人估衝擊年4
9015,Stock,Re: [請益] 美股期權 call put 請益
9016,Stock,[新聞] 馬斯克:下個目標收購可口可樂 要將古柯鹼
9017,Stock,[新聞] 台電回購電力 打亂鋼廠生產
9018,Stock,[新聞] 穩生產！聯電蘇州和艦廠「滿血復活」 員
9019,Stock,[新聞] 美國線助攻 陽明今年營收戰新高
9020,Stock,[新聞] 陽明鄭貞茂：供應鏈瓶頸將舒緩
9021,Stock,[新聞] 法人降評砍價 同欣電失落
9022,Stock,[新聞] 《光電股》錸德新品牌 5月3日搶進日式拉
9023,Stock,[新聞] 外資報告要反著看?友達群創竟藏抄底訊號
9024,Stock,[情報] 4915致伸 Q1 1.23  3105 穩懋 Q1 2.08 
9025,Stock,[閒聊] 2022/04/28 盤後閒聊
9026,Stock,[創作] 青貧果樂園
9027,Stock,[情報] 4968立積22Q1EPS 0.04元
9028,Stock,[請益] 為什麼還有人看空？
9029,Stock,[新聞] 馬斯克買下推特後日本AV女優帳號大舉復活
9030,Stock,[情報] 0428 上市投信買賣超排行
9031,Stock,[情報] 111年04月28日 三大法人買賣金額統計表
9032,Stock,[標的] 2488.TW 漢平 黑膠復甦中長多
9033,Stock,[情報] 111年04月28日 櫃買法人買賣金額統計表
9034,Stock,[標的] 00892.TW 富邦台灣半導體
9035,Stock,[情報] 3034 聯詠 Q1 18.3 好吃的滷肉
9036,Stock,[新聞] 《熱門族群》主機板、顯卡廠搭元宇宙等多
9037,Stock,[情報] anycolor準備上市
9038,Stock,[情報] 6150 撼訊 Q1
9039,Stock,[情報] 6176.tw 瑞儀 Q1 eps 
9040,Stock,[情報] 0428 上市外資買賣超排行
9041,Stock,[新聞] 橋水策略師：Fed升息力道不夠 要更加鷹派
9042,Stock,[請益] 新手請益投資ETF一些問題
9043,Stock,[新聞]
9044,Stock,[情報] 111年第1季經濟成長率概估yoy為3.06％
9045,Stock,[情報] 9904.tw寶成開獎
9046,Stock,[新聞] 半導體》矽創首季每股盈餘11.82元
9047,Stock,[新聞] 國巨旗下同欣電併購爆內線交易 邱羅火套
9048,Stock,[新聞] 1.7億劑快篩到位　經部：每周平均釋出1100萬劑、每劑100元
9049,Stock,[情報] 2323中環處分 聯電/長榮 股票
9050,Stock,[情報] 0428 上市櫃外資投信買超金額排行
9051,Stock,[新聞] 確保供電穩定 大陸將調降煤炭進口關稅
9052,Stock,[標的] BA.US 波音787堅若磐石民主多
9053,Stock,[新聞] 延長撮合間隔時間資訊 9/26日起5秒揭露一
9054,Stock,Re: [情報]玉米期貨暴漲不止
9055,Stock,[情報] 0428八大公股銀行買賣超排行
9056,Stock,[情報] 3679新至陞 開獎
9057,Stock,[新聞] 這9間公司好狂！ 連續八屆公司治理評鑑
9058,Stock,[情報] 8039台虹開獎
9059,Stock,[情報] 0428 上市櫃外資投信同買排行
9060,Stock,Re: [請益] 美股期權 call put 請益 
9061,Stock,[情報] 3357臺慶科22Q1EPS 2.97 
9062,Stock,[新聞] 蘋果、推特等將公布財報 Meta盤前漲逾16%
9063,Stock,Re: [請益] 技術面的問題請教
9064,Stock,[新聞] 美國一季度GDP意外收縮，核心PCE欠佳
9065,Stock,[新聞] 日月光首季營收、毛利率、EPS皆寫新高　
9066,Stock,[標的] 股價上不去，萬惡無限程式單
9067,Stock,[情報] 111年04月28日信用交易統計
9068,Stock,[新聞] 跨境旅遊超越疫前水準 萬事達卡第1季獲利
9069,Stock,[標的]  金融指期貨 銀行類股 空
9070,Stock,[新聞] 穩懋首季每股賺2.08元創11季新低
9071,Stock,[標的] 聯電2303 船長出掉多
9072,Stock,[新聞] 德魯里再調高今年貨櫃船公司總獲利預估
9073,Stock,[心得] 鑽石杯操盤手，虛擬貨幣GRS，詐騙
9074,Stock,Re: [新聞] ABF載板三雄股價疲軟 市場猜是這原因
9075,Stock,[新聞] 華為余承東：華為手機回來了！想買就能買
9076,Stock,Re: [標的] 期元大美元指數正二00683L多
9077,Stock,[新聞] 八家壽險申請配發現金股利 金管會：5月
9078,Stock,[創作] 如果可V
9079,Stock,Re: [新聞] 看空台股等於看空全世界 郭哲榮：今年上
9080,Stock,[新聞] 貨櫃、散裝5月起利多爆棚 專家剖析兩大航
9081,Stock,[情報] Apple(AAPL) Q1 財報開獎 全面高於預期
9082,Stock,[標的] 2303.TW 聯電 UMC.US小確幸小小多
9083,Stock,[新聞] 郭哲榮：普丁手抖 台灣股民就不再手抖
9084,Stock,[新聞] 亞馬遜Q1營收成長創網路泡沫化以來最低 
9085,Stock,[新聞] 央行鷹派抬頭 可能再升息
9086,Stock,[標的] 台積電短多
9087,Stock,[新聞] 無懼雜音 ABF三雄樂看Q2
9088,Stock,[閒聊] 2022/04/29 盤中閒聊
9089,Stock,[新聞] 美國第一季GDP意外萎縮1.4% 通膨、貿易逆
9090,Stock,[情報] 川普：I'M BACK!
9091,Stock,[新聞] 開賣特斯拉股份！馬斯克套現近1180億元
9092,Stock,Re: [新聞] 這9間公司好狂！ 連續八屆公司治理評鑑
9093,Stock,Re: [新聞] 美國第一季GDP意外萎縮1.4% 通膨、貿易逆
9094,Stock,Re: [新聞] 美國第一季GDP意外萎縮1.4% 通膨、貿易逆
9095,Stock,[心得] 大家認為指數投資是「輪椅上的財富」嗎
